County,Case
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Dade,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
Broward,1
